"","SITECODE","PERIOD","Site_P","COMMENTS","Start","End","RANGE","MID"
"1324","SDX07",7,"SDX07-7","Medieval priory and settlement (1150-1540)",1150,1540,390,1345
"1325","SDX07",9,"SDX07-9","Post-Dissolution/post-medieval development",1540,1600,60,1570
"1326","SFY07",2,"SFY07-2","MEDIEVAL: PRE-ABBEY LANDSCAPE OR EARLIEST MONASTIC ACTIVITY",1066,1485,419,1275.5
"1327","SFY07",3,"SFY07-3","MEDIEVAL: EARLY DEVELOPMENT AND USE OF THE EAST SIDE OF THE ABBEY PRECINCT",1066,1485,419,1275.5
"1328","SFY07",4,"SFY07-4","MEDIEVAL: LATER DEVELOPMENT AND USE OF THE EAST SIDE OF THE ABBEY PRECINCT",1066,1485,419,1275.5
"1329","SFY07",5,"SFY07-5","POST-MEDIEVAL: THE ABBEY PRECINCT AFTER THE AFTER THE DISSOLUTION, 1538-1700",1538,1700,162,1619
"1330","SFY07",6,"SFY07-6","POST-MEDIEVAL: LATER DEVELOPMENTS AT 'WEST HAM ABBY'",1485,2000,515,1742.5
"1331","SFY07",7,"SFY07-7","POST-MEDIEVAL: INDUSTRIALISATION AND URBAN DEVELOPMENT, ABOUT 1840-1970",1840,1970,130,1905
"1332","SGA89",3,"SGA89-3","MID 7TH CENTURY TO MID 8TH CENTURY (CHAFF TEMPERED WARE). SOME OVERLAP WITH P2 POSSIBLE",625,775,150,700
"1333","SGA89",4,"SGA89-4","MID 8TH CENTURY TO MID 9TH CENTURY (POST INTRODUCTION OF IPSWICH WARE)
",725,875,150,800
"1334","SGA89",5,"SGA89-5","LATE 8TH CENTURY TO MID 9TH CENTURY (POST INTRODUCTION OF SHELLY WARES)",750,875,125,812.5
"1335","SGA89",7,"SGA89-7","MID 9TH CENTURY TO TO EARLY 17TH CENTURY ('DARK EARTH')",825,1650,825,1237.5
"1336","SGY05",3,"SGY05-3","EARLY ROMAN RECLAMATION & SETTLE  C AD 50-200",50,200,150,125
"1337","SGY05",4,"SGY05-4","LATE ROMAN ACTIVITY  C AD 200-400",200,400,200,300
"1338","SGY05",5,"SGY05-5","MED EXTERNAL  CEMETERY POST 1240, EARLIER CHURCH C  BUILT 1240-1450, LATER  CHURCH 1450-1500",1240,1500,260,1370
"1339","SGY05",6,"SGY05-6","TUDOR CHURCH BUILT C 1520-35, RUINIOUS BY 1732",1520,1732,212,1626
"1340","SGY05",7,"SGY05-7","BAROQUE CHURCH (STILL STANDING)  COMPLETE REBUILD 1734-36. OSSUARY PITS PART 1899 CRYPT 
CLEARANCE",1734,1899,165,1816.5
"1341","SIC06",2,"SIC06-2","TWO PHASES OF ACTIVITY DURING THE MEDIEVAL PERIOD UP TO C. 1550, DITCHES AND QUARRYING PITS",1066,1550,484,1308
"1342","SIC06",3,"SIC06-3","1550-1610 QUARRY AND CESS PITS, PRIOR TO WIDER USE OF THE SITE ALONG THE HIGH ST",1550,1610,60,1580
"1343","SIC06",4,"SIC06-4","1600-80, FIRST PERIOD OF INTENSE USE, 2 PHASES OF BUILDING OVER THE SITE,  PRIOR TO 1680 STREET PLAN",1600,1676,76,1638
"1344","SIC06",5,"SIC06-5","1680-1800 INTENSE DEVELOPMENT ON SITE WITH NEW STREET LAYOUT, ROOKERY SLUM",1676,1800,124,1738
"1345","SIC06",6,"SIC06-6","1800-1950 2 PHASES OF GRADUAL CHANGE FROM SLUM TO SMALL INDUSTRY AND COMMERCE",1800,1950,150,1875
"1346","SJL90",10,"SJL90-10","PERIOD P1, DATED 1540-1650, DISSOLUTION (BRIEF REFOUNDING) AND POST-MED MANSIONS",1540,1650,110,1595
"1347","SJL90",7,"SJL90-7","PERIOD M4, DATED 1270-1330, THIRD PHASE OF PRIORY",1270,1330,60,1300
"1348","SJL90",8,"SJL90-8","1480-1540, PERIOD M6 IN TEXT. BASED ON CERAMIC EVIDENCE",1480,1540,60,1510
"1349","SJL90",9,"SJL90-9","PERIOD M6, DATED 1480-1540
FIFTH PHASE OF PRIORY",1480,1540,60,1510
"1350","SJS86",10,"SJS86-10","PERIOD P1, DATED 1540-1650, DISSOLUTION (BRIEF REFOUNDING) AND POST-MED MANSIONS",1540,1650,110,1595
"1351","SJS86",7,"SJS86-7","PERIOD M4, DATED 1270-1330, THIRD PHASE OF PRIORY",1270,1330,60,1300
"1352","SJS86",9,"SJS86-9","PERIOD M6, DATED 1480-1540
FIFTH PHASE OF PRIORY",1480,1540,60,1510
"1353","SKS88",10,"SKS88-10","AD 350+",350,410,60,380
"1354","SKS88",4,"SKS88-4","AD 70-100",70,100,30,85
"1355","SKS88",8,"SKS88-8","AD 200-270",200,270,70,235
"1356","SKS88",9,"SKS88-9","AD 270-350",270,350,80,310
"1357","SLY00",2,"SLY00-2","Early activity to c AD 60/61",43,61,18,52
"1358","SLY00",4,"SLY00-4","Rebuilding and reconstruction, c AD 70-100",70,100,30,85
"1359","SLY00",5,"SLY00-5","Roadside occupation and development, c AD 100-25",100,125,25,112.5
"1360","SLY00",6,"SLY00-6","Hadrianic fire disruption followed by new buildings and industry, c AD 125-60",125,160,35,142.5
"1361","SLY00",7,"SLY00-7","Disuse of roadside buildings and increased external activity, c AD 160-300",160,300,140,230
"1362","SLY00",8,"SLY00-8","The final years of settlement, c AD 300-400",300,400,100,350
"1363","SMD01",2,"SMD01-2","ROMAN",43,410,367,226.5
"1364","SMD01",3,"SMD01-3","LATER 5TH AND 6TH CENTURIES",450,600,150,525
"1365","SMD01",4,"SMD01-4","MIDDLE SAXON",650,850,200,750
"1366","SMD01",5,"SMD01-5","MEDIEVAL",1066,1485,419,1275.5
"1367","SMD01",6,"SMD01-6","TUDOR",1485,1603,118,1544
"1368","SMD01",7,"SMD01-7","17TH CENTURY TO PRESENT DAY",1600,2000,400,1800
"1369","SNQ99",2,"SNQ99-2","THE MONASTIC PERIOD C 1150-1480",1150,1480,330,1315
"1370","SNQ99",4,"SNQ99-4","THE EARLY POST-DISSOLUTION PERIOD (C 1540-1700)

",1540,1700,160,1620
"1371","SNQ99",5,"SNQ99-5","THE MODERN PERIOD (C 1700-1890)",1700,1890,190,1795
"1372","SOH84",3,"SOH84-3","AD 50-70",50,70,20,60
"1373","SOH84",4,"SOH84-4","AD 70-100",70,100,30,85
"1374","SOM88",0,"SOM88-0","MEDIEVAL, POST MEDIEVAL AND MODERN. NOT FORMALLY DATED, OR ASSIGNED PERIOD FOR LUNDENWIC PROJECT",1066,2000,934,1533
"1375","SOM88",6,"SOM88-6","MC7-MC9. UNDATED, PROBABLY MIDDLE SAXON DEPOSITS AND FEATURES.",650,850,200,750
"1376","SON85",12,"SON85-12","DEVELOPMENT AFTER C 1500 = PERIOD 12 IN MOLA MONOGRAPHS 37-38",1500,2000,500,1750
"1377","SON85",2,"SON85-2","EARLY ROMAN ACTIVITY UP TO AD60",43,60,17,51.5
"1378","SON85",202,"SON85-202","DEVELOPMENT UP TO BOUDICAN FIRE C. AD53-60/1 = PERIOD 2 PHASE 2 IN MOLA MONOGRAPHS 37-38",53,61,8,57
"1379","SON85",3,"SON85-3","LATE 1ST AND EARLY 2ND-C ACTIVITY AD60-135	",60,135,75,97.5
"1380","SON85",4,"SON85-4","POST-HADRIANIC AND LATE ROMAN ACTIVITY AD135-400	",135,400,265,267.5
"1381","SON85",401,"SON85-401","TRAJANIC HADRIANIC DEVELOPMENT C. AD95-125/35 = PERIOD 4 PHASE 1 IN MOLA MONOGRAPHS 37-38",95,135,40,115
"1382","SON85",402,"SON85-402","HADRIANIC FIRE DEBRIS = PERIOD 4 PHASE 2 IN MOLA MONOGRAPHS 37-38",120,140,20,130
"1383","SON85",5,"SON85-5","POST-ROMAN ACTIVITY",410,2000,1590,1205
"1384","SON85",600,"SON85-600","CONTINUED DEVELOPMENT C. AD 220-LATE 4TH CENTURY = PERIOD 6 IN MOLA MONOGRAPHS 37-38",220,400,180,310
"1385","SOT89",3,"SOT89-3","MID 7TH TO MID 8TH CENTURY",625,775,150,700
"1386","SOT89",4,"SOT89-4","MID 8TH TO MID 9TH CENTURY",725,875,150,800
"1387","SOT89",5,"SOT89-5","LATE 8TH TO MID 9TH CENTURY",750,875,125,812.5
"1388","SOT89",6,"SOT89-6","MID 7TH TO MID 9TH CENTURY",625,875,250,750
"1389","SOT89",7,"SOT89-7","MID 9TH TO EARLY 17TH CENTURY",825,1650,825,1237.5
"1390","SQU94",10,"SQU94-10","Secularisation, 1480-1539",1480,1539,59,1509.5
"1391","SQU94",11,"SQU94-11","Post-Dissolution, 1538-1600",1538,1600,62,1569
"1392","SQU94",12,"SQU94-12","17th C activity",1600,1680,80,1640
"1393","SQU94",13,"SQU94-13","Late 17th to 19th C activity",1680,1900,220,1790
"1394","SQU94",4,"SQU94-4","Pre-monastic, 1050-1150",1050,1150,100,1100
"1395","SQU94",5,"SQU94-5","The first foundation, 1150-1235",1150,1235,85,1192.5
"1396","SQU94",6,"SQU94-6","Refoundation, 1235-1280",1235,1280,45,1257.5
"1397","SQU94",7,"SQU94-7","Catastrophe and expansion, 1280-1350",1280,1350,70,1315
"1398","SQU94",8,"SQU94-8","Consolidation, 1350-1400",1350,1400,50,1375
"1399","SQU94",9,"SQU94-9","Expansion, 1400-1480",1400,1480,80,1440
"1400","SRP98",10,"SRP98-10","Secularisation, 1480-1539",1480,1539,59,1509.5
"1401","SRP98",11,"SRP98-11","Post-Dissolution, 1538-1600",1538,1600,62,1569
"1402","SRP98",12,"SRP98-12","17th C activity",1600,1680,80,1640
"1403","SRP98",13,"SRP98-13","Late 17th to 19th C activity",1680,1900,220,1790
"1404","SRP98",2,"SRP98-2","AD 43-150",43,150,107,96.5
"1405","SRP98",3,"SRP98-3","AD140-410",140,410,270,275
"1406","SRP98",4,"SRP98-4","Pre-monastic, 1050-1150",1050,1150,100,1100
"1407","SRP98",5,"SRP98-5","The first foundation, 1150-1235",1150,1235,85,1192.5
"1408","SRP98",6,"SRP98-6","Refoundation, 1235-1280",1235,1280,45,1257.5
"1409","SRP98",7,"SRP98-7","Catastrophe and expansion, 1280-1350",1280,1350,70,1315
"1410","SRP98",8,"SRP98-8","Consolidation, 1350-1400",1350,1400,50,1375
"1411","SRP98",9,"SRP98-9","Expansion, 1400-1480",1400,1480,80,1440
"1412","SSE94",1,"SSE94-1","The Mesolithic to Early-Middle Bronze Age, c. 6000BC-c1500BC",-6000,-1500,4500,-3750
"1413","SSE94",2,"SSE94-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1414","SSE94",7,"SSE94-7","c1230-c1350",1230,1350,120,1290
"1415","SSE94",8,"SSE94-8","c1350-c1540",1350,1540,190,1445
"1416","SSE94",9,"SSE94-9","c1540-c1600",1540,1600,60,1570
"1417","SSF97",3,"SSF97-3","ROMAN ACTIVITY",43,410,367,226.5
"1418","SSF97",4,"SSF97-4","MEDIEVAL ACTIVITY",1066,1485,419,1275.5
"1419","SSF97",5,"SSF97-5","MODERN ACTIVITY",1900,2000,100,1950
"1420","STN89",6,"STN89-6","MID 7TH TO MID 9TH CENTURY",625,875,250,750
"1421","STS88",10,"STS88-10","AD 350+",350,410,60,380
"1422","STS88",3,"STS88-3","AD 50-70",50,70,20,60
"1423","STS88",4,"STS88-4","AD 70-100",70,100,30,85
"1424","STS88",6,"STS88-6","AD 120-160",120,160,40,140
"1425","STS88",7,"STS88-7","AD 160-200",160,200,40,180
"1426","STS88",9,"STS88-9","AD 270-350",270,350,80,310
"1427","STU92",1,"STU92-1","AD55",55,55,0,55
"1428","STU92",2,"STU92-2","AD55-61",55,61,6,58
"1429","STU92",4,"STU92-4","AD62-100",62,100,38,81
"1430","SYM88",10,"SYM88-10","The end of Fastolf Place and changes to the waterfront in the 17th C",1600,1700,100,1650
"1431","SYM88",2,"SYM88-2","Activity in the Roman period",43,410,367,226.5
"1432","SYM88",3,"SYM88-3","Activity from the 11th to the 13th C",1000,1300,300,1150
"1433","SYM88",4,"SYM88-4","Dunley's Place and the Rosary in the 14th C",1324,1400,76,1362
"1434","SYM88",5,"SYM88-5","Dunley's Place and the reclamation of the Thames waterfront in the late 14th and early 15th centuries",1350,1440,90,1395
"1435","SYM88",6,"SYM88-6","Fastolf Place (the former Dunley's Place): its moats and river frontage in the mid 15th C",1440,1475,35,1457.5
"1436","SYM88",7,"SYM88-7","Fastolf Place: waterfront development and the construction of a tidal mill, late 15th to early 16th C",1459,1550,91,1504.5
"1437","SYM88",8,"SYM88-8","Fastolf Place: changes in the first half of the 16th C",1500,1550,50,1525
"1438","SYM88",9,"SYM88-9","Fastolf Place: further changes to the moats and waterfronts in the late 16th C",1550,1600,50,1575
"1439","SYV04",2,"SYV04-2","ROMAN, MID 1ST CENTURY TO EARLY 2ND CENTURY AD",50,150,100,100
"1440","SYV04",301,"SYV04-301","ROMAN, EARLY TO MID 2ND CENTURY",100,175,75,137.5
"1441","SYV04",302,"SYV04-302","ROMAN, MID TO LATE 2ND CENTURY",125,200,75,162.5
"1442","SYV04",303,"SYV04-303","ROMAN, LATE 2ND CENTURY",150,200,50,175
"1443","SYV04",4,"SYV04-4","ROMAN, 3RD TO EARLY 4TH CENTURY",200,350,150,275
"1444","SYV04",501,"SYV04-501","ROMAN MID TO LATE 4TH CENTURY",325,400,75,362.5
"1445","SYV04",502,"SYV04-502","ROMAN, LATE 4TH CENTURY HIATUS MARKED BY DARK EARTH",350,400,50,375
"1446","SYV04",503,"SYV04-503","ROMAN, LATE 4TH TO EARLY 5TH? CENTURY (POST DARK EARTH ACTIVITY)",350,450,100,400
"1447","SYV04",504,"SYV04-504","ROMAN, 4TH CENTURY (FIELDS AND PALAEOCHANNEL ONLY)",300,400,100,350
"1448","SYV04",6,"SYV04-6","MEDIEVAL",1066,1485,419,1275.5
"1449","SYV04",7,"SYV04-7","16TH AND 17TH CENTURY",1500,1700,200,1600
"1450","SYV04",8,"SYV04-8","18TH AND 19TH CENTURY",1700,1900,200,1800
"1451","SYV04",9,"SYV04-9","MODERN",1900,2000,100,1950
"1452","TCR96",10,"TCR96-10","PERIOD P1, DATED 1540-1650, DISSOLUTION (BRIEF REFOUNDING) AND POST-MED MANSIONS",1540,1650,110,1595
"1453","TCR96",4,"TCR96-4","PERIOD M1, The Norman landscape, 1066-1144",1066,1144,78,1105
"1454","TCR96",5,"TCR96-5","PERIOD M2, 1144-1185, FIRST PHASE OF PRIORY - ROUND NAVE ETC",1144,1185,41,1164.5
"1455","TCR96",6,"TCR96-6","Post-medieval",1485,2000,515,1742.5
"1456","TCR96",8,"TCR96-8","PERIOD M5, 1330-1480, FOURTH PHASE OF PRIORY",1330,1480,150,1405
"1457","TCR96",9,"TCR96-9","PERIOD M6, DATED 1480-1540
FIFTH PHASE OF PRIORY",1480,1540,60,1510
"1458","TEA98",2,"TEA98-2","FRAG OF PRE-FLAVIAN BLDG? ONE GOOD MEDIUM POT GROUP BUT FAIR BIT OF INTRUSIVE -  DODGY? 60-70",60,70,10,65
"1459","TEA98",3,"TEA98-3","CLAY&TIMBER BLDGS IN THE SOUTH WITH YARD & SMALL ROAD. PITS AS WELL.70-120",70,120,50,95
"1460","TEA98",4,"TEA98-4","MASONRY BLDGS/TESS FL & LOTS OF BIG PITS - QUARRIES & RUBBISH DISPOSAL.120-200",120,200,80,160
"1461","TEA98",5,"TEA98-5","VERY LARGE BUT MOSTLY ROBBED ROMAN MASONRY BLDG WITH A BIT OF DUMPING/LEVELLING 200-400",200,400,200,300
"1462","TEA98",6,"TEA98-6","ROBBING OF BIG ROMAN BLDG & PITTING 1050-1200",1050,1200,150,1125
"1463","TEA98",7,"TEA98-7","FRAGS OF MED BLDGS/STRUCTURES & PITTING 1200-1550",1200,1550,350,1375
"1464","TEA98",8,"TEA98-8","NOT MUCH - FEW BRICK-LINED PITS, CELLARS. 1550-1900",1550,1900,350,1725
"1465","TEQ10",10,"TEQ10-10","PERIOD 10. 15TH CENTURY",1400,1500,100,1450
"1466","TEQ10",11,"TEQ10-11","PERIOD 11. 17TH CENTURY",1600,1700,100,1650
"1467","TEQ10",12,"TEQ10-12","PERIOD 12. 18TH CENTURY",1700,1800,100,1750
"1468","TEQ10",13,"TEQ10-13","PERIOD 13. 19TH CENTURY",1800,1900,100,1850
"1469","TEQ10",3,"TEQ10-3","PERIOD 3 EARLY ROMAN",43,200,157,121.5
"1470","TEQ10",4,"TEQ10-4","PERIOD 4 MID ROMAN",43,410,367,226.5
"1471","TEQ10",5,"TEQ10-5","PERIOD 5 LATE ROMAN",200,410,210,305
"1472","TEQ10",6,"TEQ10-6","PERIOD 6 EARLY MEDIEVAL. LATE 12TH/EARLY 13TH",1150,1250,100,1200
"1473","TEQ10",7,"TEQ10-7","PERIOD 7 EARLY-ISH MEDIEVAL.  MID 13TH",1225,1275,50,1250
"1474","TEQ10",8,"TEQ10-8","PERIOD 8 MID MEDIEVAL. LATER 13TH TO MID 14TH",1250,1375,125,1312.5
"1475","TEQ10",9,"TEQ10-9","PERIOD 9 LATER MEDIEVAL MID TO LATE 14TH",1325,1400,75,1362.5
"1476","TOB95",3,"TOB95-3","AD 50-70",50,70,20,60
"1477","TOB95",5,"TOB95-5","AD 100-120",100,120,20,110
"1478","TOB95",8,"TOB95-8","AD 200-270",200,270,70,235
"1479","TOM95",1,"TOM95-1","c AD 50-300",50,300,250,175
"1480","TOM95",2,"TOM95-2","c AD 300-400",300,400,100,350
"1481","TRH08",2,"TRH08-2","AD 50 - 120; SPARSE ACTIVITY GIVES LANDUSES DEFINED BY SMALL POT GROUP IN [240]",50,120,70,85
"1482","TRH08",3,"TRH08-3","AD 120 -  200; DESPITE EARLY TWO MEDIUM GROUPS DATED AD 120 - 140/60 MUCH OF THE ACTIVTY APPEARS LATER IN PERIOD; POSSIBLY TWO  PHASES OF ACTIVITY BUT DATING DOES ALLOW TWO PERIODS",120,200,80,160
"1483","TRH08",4,"TRH08-4","AD 200 - 350, BROAD COVER ALL PERIOD FOR NUMEROUS OPEN AREA FEATURES;  FROM INFILL OF DITCHES SOMETIME AFTER AD 200 TO DATE OF LAYERS THAT MIGHT BE DARK EARTH, HENCE AD350",200,350,150,275
"1484","TRH08",5,"TRH08-5","AD 350 - 400, BASED ON SEVERAL GROUPS THOUGHT TO BE DARK EARTH, SPOT DATING APPLIED AND HENCE AD 350 - 400",350,400,50,375
"1485","TRH08",6,"TRH08-6","AD 900 - 1220, DEFINED BY OVERALL DATE RANGE OF PITS DEFINED BY OPEN AREA 6",900,1220,320,1060
"1486","TRH08",7,"TRH08-7","AD 1450 - 1800; EARLY FROM BRICK SAMPLES BUT NO POTTERY PRE -1480 IN PERIOD. PERIOD IS ESSENTIALLY POST-MED COVER ALL BUT CELLARS S16, S17 AND DO APPEAR TO HAVE BEEB BUILT EARLY POST-MED AND DEMOLISHED LATE.",1450,1800,350,1625
"1487","TSQ88",4,"TSQ88-4","MID 8TH CENTURY TO MID 9TH CENTURY",725,875,150,800
"1488","TSQ88",6,"TSQ88-6","MID 7TH CENTURY TO MID 9TH CENTURY",625,875,250,750
"1489","TYT98",2,"TYT98-2","ROMAN",43,410,367,226.5
"1490","TYT98",3,"TYT98-3","MEDIEVAL",1066,1485,419,1275.5
"1491","TYT98",4,"TYT98-4","TUDOR -1480-1550",1480,1550,70,1515
"1492","TYT98",5,"TYT98-5","16TH-17TH CENTURY",1500,1700,200,1600
"1493","TYT98",6,"TYT98-6","18TH CENTURY",1700,1800,100,1750
"1494","TYT98",7,"TYT98-7","19TH CENTURY",1800,1900,100,1850
"1495","UNE03",4,"UNE03-4","ROMAN 1ST-2ND CENTURY - I LGE ROBBED BUILDING,  DISPARATE STRUCTURES, EXT AREAS DITCHES & PITS",43,200,157,121.5
"1496","UNE03",5,"UNE03-5","ROMAN 3RD-4TH CENTURY - SUBSTANTIAL EXTERNAL DUMPS/ACCUMULATIONS 
(DARK EARTH)",200,400,200,300
"1497","UNE03",6,"UNE03-6","MEDIEVAL ALLUVIAL FLOOD DEPOSIT CAPPING THE TOP OF DARK EARTH",1066,1485,419,1275.5
"1498","UNE03",7,"UNE03-7","POST-MED (C17TH-C18TH) GARDEN SOIL & BEDDING TRENCHES, DITCH, PITS, BRICK WELL & ICE WELL",1600,1800,200,1700
"1499","UNE03",8,"UNE03-8","1782 UNION HALL COURTHOUSE & MODIFICATIONS, LGE N-S BRICK CULVERT TO E CANALISING EARLIER DITCH",1782,2000,218,1891
"1500","UP-GS83",1,"UP-GS83-1","EARLY IRON AGE",-800,-400,400,-600
"1501","UP-GS83",2,"UP-GS83-2","MIDDLE IRON AGE",-400,-100,300,-250
"1502","UP-GS83",3,"UP-GS83-3","POST-IRON-AGE ENCLOSURE AND PRE-ROMANO-BRITISH FIELD SYSTEMS",60,120,60,90
"1503","UP-GS83",4,"UP-GS83-4","ROMANO-BRITISH FIELD SYSTEMS AND RELATED FEATURES",43,410,367,226.5
"1504","UP-HH89",10,"UP-HH89-10","AD40-400
ROMAN",40,400,360,220
"1505","UP-HH89",11,"UP-HH89-11","AD400-AD1066
ANGLO-SAXON",400,1066,666,733
"1506","UP-HH89",12,"UP-HH89-12","AD1066 -",1066,2000,934,1533
"1507","UP-HH89",2,"UP-HH89-2","2500-1700BC
EARLY BRONZE AGE",-2500,-1700,800,-2100
"1508","UP-HH89",3,"UP-HH89-3","1500-1000BC
MIDDLE BRONZE AGE",-1500,-1000,500,-1250
"1509","UP-HH89",4,"UP-HH89-4","1500-700BC
MID TO LATE BRONZE AGE",-1500,-700,800,-1100
"1510","UP-HH89",5,"UP-HH89-5","1000-300BC
LATE BRONZE AGE TO EARLY IRON AGE",-1000,-300,700,-650
"1511","UP-HH89",6,"UP-HH89-6","1000-100BC
LATE BRONZE AGE TO MIDDLE IRON AGE",-1000,-100,900,-550
"1512","UP-HH89",7,"UP-HH89-7","600-300BC EARLY IRON AGE",-600,-300,300,-450
"1513","UP-HH89",9,"UP-HH89-9","100BC-AD400
LATE IRON AGE / ROMAN TRANSITION",-100,400,500,150
"1514","UPM05",2,"UPM05-2","13TH -EARLY 14TH CENTURY (PRE-1339 WATERFRONT)",1200,1339,139,1269.5
"1515","UPM05",3,"UPM05-3","MID-LATE 14TH CENTURY (1339 WATERFRONT ONWARDS)",1339,1400,61,1369.5
"1516","UPM05",4,"UPM05-4","15TH-17TH CENTURY",1400,1700,300,1550
"1517","UPM05",5,"UPM05-5","18TH-19TH CENTURY",1700,1900,200,1800
"1518","UPM05",6,"UPM05-6","MODERN",1900,2000,100,1950
"1519","UP-MF83",2,"UP-MF83-2","NEOLITHIC TO IRON AGE (4000 - 50 BC)",-4000,-50,3950,-2025
"1520","UP-MF83",3,"UP-MF83-3","IRON AGE (600 - 50 BC)",-600,-50,550,-325
"1521","UP-MF83",4,"UP-MF83-4","LATE IRON AGE (50 BC - AD 70)",-50,70,120,10
"1522","UP-MF83",5,"UP-MF83-5","EARLY TO MID ROMAN (AD 40 -200/250)",40,250,210,145
"1523","UP-MF83",6,"UP-MF83-6","LATE ROMAN (AD 200 - 400)",200,400,200,300
"1524","UP-MF83",7,"UP-MF83-7","INDETERMINATE ROMAN (AD 40 - 400)",40,400,360,220
"1525","UP-MF83",8,"UP-MF83-8","EARLY AND EARLY/MIDDLE SAXON (AD 400 - 750)",400,750,350,575
"1526","UP-MF83",9,"UP-MF83-9","POST-MEDIEVAL (1540 - 1900)",1540,1900,360,1720
"1527","UP-WW82",2,"UP-WW82-2","PREHISTORIC EARLY & LATER (2000-50 BC)",-2000,-50,1950,-1025
"1528","UP-WW82",3,"UP-WW82-3","ROMAN0-BRITISH",43,410,367,226.5
"1529","UP-WW82",4,"UP-WW82-4","EARLY SAXON AD 450-750",450,750,300,600
"1530","UP-WW82",5,"UP-WW82-5","POSTMED ARABLE LAND AND TOPSOIL",1485,2000,515,1742.5
"1531","USG94",4,"USG94-4","c AD 160-300",160,300,140,230
"1532","USM06",2,"USM06-2","EARLY SAXON LANDSCAPE",450,600,150,525
"1533","USM06",3,"USM06-3","MIDDLE SAXON 1 (C AD 600-730 ISH!)",600,730,130,665
"1534","USM06",4,"USM06-4","MIDDLE SAXON 2 (C AD 730-850)",730,850,120,790
"1535","USM06",5,"USM06-5","MIDDLE SAXON 3 (C AD 770-850)",770,850,80,810
"1536","USM06",6,"USM06-6","SAXON GENERAL AD 600-850 (USUALLY TRUNCATED BY BASEMENTS)",600,900,300,750
"1537","USM06",7,"USM06-7","LUNDENWIC TO CONVENT GARDEN (C AD 900-1550)",900,1550,650,1225
"1538","USM06",8,"USM06-8","DEVELOPMENT OF SEVEN DIALS AND COVENT GARDEN (1550-MODERN DAY)",1550,2000,450,1775
"1539","VBN89",2,"VBN89-2","The glasshouse and broadly contemporary activity on the site, c1650-1700",1650,1700,50,1675
"1540","VBN89",3,"VBN89-3","After the glasshouse: 18th C activity on the site",1700,1800,100,1750
"1541","VIN88",10,"VIN88-10","The end of Fastolf Place and changes to the waterfront in the 17th C",1600,1700,100,1650
"1542","VIN88",2,"VIN88-2","Activity in the Roman period",43,410,367,226.5
"1543","VIN88",3,"VIN88-3","Activity from the 11th to the 13th C",1000,1300,300,1150
"1544","VIN88",4,"VIN88-4","Dunley's Place and the Rosary in the 14th C",1324,1400,76,1362
"1545","VIN88",5,"VIN88-5","Dunley's Place and the reclamation of the Thames waterfront in the late 14th and early 15th centuries",1350,1440,90,1395
"1546","VIN88",6,"VIN88-6","Fastolf Place (the former Dunley's Place): its moats and river frontage in the mid 15th C",1440,1475,35,1457.5
"1547","VIN88",7,"VIN88-7","Fastolf Place: waterfront development and the construction of a tidal mill, late 15th to early 16th C",1459,1550,91,1504.5
"1548","VIN88",8,"VIN88-8","Fastolf Place: changes in the first half of the 16th C",1500,1550,50,1525
"1549","VIN88",9,"VIN88-9","Fastolf Place: further changes to the moats and waterfronts in the late 16th C",1550,1600,50,1575
"1550","WAO06",10,"WAO06-10","1666",1666,1666,0,1666
"1551","WAO06",11,"WAO06-11","18TH CENTURY",1700,1800,100,1750
"1552","WAO06",12,"WAO06-12","19TH AND 20TH CENTURY",1800,2000,200,1900
"1553","WAO06",2,"WAO06-2","MID 1ST CENTURY",25,75,50,50
"1554","WAO06",3,"WAO06-3","POST-BOUDICCAN",60,410,350,235
"1555","WAO06",4,"WAO06-4","AD70 TO AD125",70,125,55,97.5
"1556","WAO06",5,"WAO06-5","AD125 TO AD350",125,350,225,237.5
"1557","WAO06",6,"WAO06-6","AD350 TO AD1000",350,1000,650,675
"1558","WAO06",7,"WAO06-7","AD1050 TO 1300",1050,1300,250,1175
"1559","WAO06",8,"WAO06-8","1340 TO 1480",1340,1480,140,1410
"1560","WAO06",9,"WAO06-9","16TH CENTURY",1500,1600,100,1550
"1561","WCE01",2,"WCE01-2","OA2 QUARRYING, MADE GROUND AND EARLY PITTING C 1300 - 1400",1300,1400,100,1350
"1562","WCE01",3,"WCE01-3","OA3 FOUNDRY CASTING PITS & CONT. OA2 PITTING 1400 - 1500",1400,1500,100,1450
"1563","WCE01",4,"WCE01-4","EARLY TUDOR BUILDING PHASE 7 BUILDINGS, IRON FURNACE, COURTYARD AND PITTING 1500 - 1550",1500,1550,50,1525
"1564","WCE01",5,"WCE01-5","LATER TUDOR - ADDITION OF TWO FURTHER BUILDINGS AND CONT. OF 5 OTHERS ALONG WITH PITTING 1550 - 1600",1550,1600,50,1575
"1565","WCE01",6,"WCE01-6","POSSIBLE CONT. OF 3 BUILDINGS INTO THIS PERIOD BUT MAINLY ONLY CUT FEATURES SURVIVE 1600 - 1850",1600,1850,250,1725
"1566","WEH95",2,"WEH95-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1567","WEH95",4,"WEH95-4","The Saxon period, AD410-c1040",410,1040,630,725
